nohup: ignoring input
Epoch34 Val Loss: 0.012085362856567142
New best test loss!


Epoch35 Train Loss: 0.011852855191856904
Epoch35 Val Loss: 0.011996919340766937
New best test loss!


Epoch36 Train Loss: 0.01174141508571169
Epoch36 Val Loss: 0.011928522147051744
New best test loss!


Epoch37 Train Loss: 0.011645446392216893
Epoch37 Val Loss: 0.011844720333147112
New best test loss!


Epoch38 Train Loss: 0.011558875453302912
Epoch38 Val Loss: 0.011769011518543732
New best test loss!


Epoch39 Train Loss: 0.011463470506696294
Epoch39 Val Loss: 0.011694022239589565
New best test loss!


Epoch40 Train Loss: 0.011389891775060527
Epoch40 Val Loss: 0.011629811938415245
New best test loss!


Epoch41 Train Loss: 0.011318802713689744
Epoch41 Val Loss: 0.011567116411935356
New best test loss!


Epoch42 Train Loss: 0.011252500987038816
Epoch42 Val Loss: 0.011491451456612749
New best test loss!


Epoch43 Train Loss: 0.011176053533912269
Epoch43 Val Loss: 0.011436856625422502
New best test loss!


Epoch44 Train Loss: 0.011095860488830305
Epoch44 Val Loss: 0.011370945942731714
New best test loss!


Epoch45 Train Loss: 0.011042740996868264
Epoch45 Val Loss: 0.0113066333948545
New best test loss!


Epoch46 Train Loss: 0.010962316838066661
Epoch46 Val Loss: 0.011255920404502054
New best test loss!


Epoch47 Train Loss: 0.01091351037792133
Epoch47 Val Loss: 0.01120271175432268
New best test loss!


Epoch48 Train Loss: 0.010870941852921567
Epoch48 Val Loss: 0.011147978905789623
New best test loss!


Epoch49 Train Loss: 0.010799140199924869
Epoch49 Val Loss: 0.011104561005656427
New best test loss!


Lr changed to 1e-05
Epoch50 Train Loss: 0.010764910438177337
Epoch50 Val Loss: 0.01109831539695599
New best test loss!


yes
Epoch51 Train Loss: 0.010761902882638225
Epoch51 Val Loss: 0.011086764071769865
New best test loss!


yes
Epoch52 Train Loss: 0.01075883125210598
Epoch52 Val Loss: 0.011082278645556906
New best test loss!


yes
Epoch53 Train Loss: 0.010759346788214396
Epoch53 Val Loss: 0.011082958817796116


Epoch54 Train Loss: 0.010768385425398026
Epoch54 Val Loss: 0.011071402957473976
New best test loss!


yes
Epoch55 Train Loss: 0.010732075714797064
Epoch55 Val Loss: 0.011068434112156803
New best test loss!


yes
Epoch56 Train Loss: 0.010757594949298477
Epoch56 Val Loss: 0.011062010906744694
New best test loss!


yes
Epoch57 Train Loss: 0.010732318730055345
Epoch57 Val Loss: 0.011063360806667444


Epoch58 Train Loss: 0.01073750930159626
Epoch58 Val Loss: 0.011054452660840805
New best test loss!


yes
Epoch59 Train Loss: 0.010732020626919879
Epoch59 Val Loss: 0.01104772933151411
New best test loss!


yes
Epoch60 Train Loss: 0.0107266903399528
Epoch60 Val Loss: 0.011051281776195772


Epoch61 Train Loss: 0.010699001485217446
Epoch61 Val Loss: 0.01104390515169136
New best test loss!


yes
Epoch62 Train Loss: 0.01070061893457964
Epoch62 Val Loss: 0.011032256998406412
New best test loss!


yes
Epoch63 Train Loss: 0.010719899777969352
Epoch63 Val Loss: 0.011027643371162365
New best test loss!


yes
Epoch64 Train Loss: 0.010693182280927615
Epoch64 Val Loss: 0.0110212773163171
New best test loss!


yes
Epoch65 Train Loss: 0.010684351778180817
Epoch65 Val Loss: 0.011018120410099959
New best test loss!


yes
Epoch66 Train Loss: 0.010695846975202252
Epoch66 Val Loss: 0.011015757564970627
New best test loss!


yes
Epoch67 Train Loss: 0.01070399704074916
Epoch67 Val Loss: 0.011015103994936182
New best test loss!


yes
Epoch68 Train Loss: 0.010693208527771832
Epoch68 Val Loss: 0.011004662246729231
New best test loss!


yes
Epoch69 Train Loss: 0.010675399679960888
Epoch69 Val Loss: 0.011002075295203289
New best test loss!


yes
Epoch70 Train Loss: 0.01068765852565081
Epoch70 Val Loss: 0.010990993052289106
New best test loss!


yes
Epoch71 Train Loss: 0.010671084015174807
Epoch71 Val Loss: 0.010992012378098309


Epoch72 Train Loss: 0.010666053902581098
Epoch72 Val Loss: 0.010988432094356602
New best test loss!


yes
Epoch73 Train Loss: 0.010665675435415014
Epoch73 Val Loss: 0.01098752119952668
New best test loss!


yes
Epoch74 Train Loss: 0.010662666311023363
Epoch74 Val Loss: 0.010978166431149319
New best test loss!


yes
Epoch75 Train Loss: 0.010648214842313283
Epoch75 Val Loss: 0.010968441489656923
New best test loss!


yes
Epoch76 Train Loss: 0.010645744842638728
Epoch76 Val Loss: 0.010966050726937054
New best test loss!


yes
Epoch77 Train Loss: 0.010637004420819343
Epoch77 Val Loss: 0.010963251743077917
New best test loss!


yes
Epoch78 Train Loss: 0.010652142193180154
Epoch78 Val Loss: 0.010958111490342613
New best test loss!


yes
Epoch79 Train Loss: 0.010635809331826795
Epoch79 Val Loss: 0.010951379051478641
New best test loss!


yes
Epoch80 Train Loss: 0.010615779650441668
Epoch80 Val Loss: 0.010946662235165773
New best test loss!


yes
Epoch81 Train Loss: 0.010641503993316028
Epoch81 Val Loss: 0.010941311874094374
New best test loss!


yes
Epoch82 Train Loss: 0.01061345586194789
Epoch82 Val Loss: 0.010934522206133062
New best test loss!


yes
Epoch83 Train Loss: 0.010617779293435417
Epoch83 Val Loss: 0.010936392723964294


Epoch84 Train Loss: 0.010614415464999171
Epoch84 Val Loss: 0.010924748791693384
New best test loss!


yes
Epoch85 Train Loss: 0.010601612919066042
Epoch85 Val Loss: 0.010930662216405153


Epoch86 Train Loss: 0.010606158397833255
Epoch86 Val Loss: 0.010926692598107933


Epoch87 Train Loss: 0.01059551593797628
Epoch87 Val Loss: 0.010915331434512484
New best test loss!


yes
Epoch88 Train Loss: 0.010597330891771083
Epoch88 Val Loss: 0.010907799084038917
New best test loss!


yes
Epoch89 Train Loss: 0.010591289855845343
Epoch89 Val Loss: 0.010902330770165867
New best test loss!


yes
Epoch90 Train Loss: 0.010585269358373403
Epoch90 Val Loss: 0.010905741997387098


Epoch91 Train Loss: 0.010572874078920776
Epoch91 Val Loss: 0.010891826904338339
New best test loss!


yes
Epoch92 Train Loss: 0.01058639725523322
Epoch92 Val Loss: 0.010887211961708521
New best test loss!


yes
Epoch93 Train Loss: 0.010581274853566844
Epoch93 Val Loss: 0.010881987072733551
New best test loss!


yes
Epoch94 Train Loss: 0.01055118293686526
Epoch94 Val Loss: 0.010887099388245695


Epoch95 Train Loss: 0.010568340737313879
Epoch95 Val Loss: 0.010873367251614809
New best test loss!


yes
Epoch96 Train Loss: 0.01054472563382861
Epoch96 Val Loss: 0.010874787338166369


Epoch97 Train Loss: 0.010537684168842877
Epoch97 Val Loss: 0.010867781043837978
New best test loss!


yes
Epoch98 Train Loss: 0.01053045474415886
Epoch98 Val Loss: 0.010859758839776865
New best test loss!


yes
Epoch99 Train Loss: 0.010540212435818245
Epoch99 Val Loss: 0.010859835348110426


Lr changed to 1.0000000000000002e-06
Epoch100 Train Loss: 0.010551109407038343
Epoch100 Val Loss: 0.010856000939690863
New best test loss!


yes
Epoch101 Train Loss: 0.010537957736182288
Epoch101 Val Loss: 0.010863687661482569


Epoch102 Train Loss: 0.010547101708593241
Epoch102 Val Loss: 0.010859046214811102


Epoch103 Train Loss: 0.01054781589903854
Epoch103 Val Loss: 0.01085536305612255
New best test loss!


yes
Epoch104 Train Loss: 0.01053312576320081
Epoch104 Val Loss: 0.010850156288059019
New best test loss!


yes
Epoch105 Train Loss: 0.010514159391895641
Epoch105 Val Loss: 0.010856076682352108


Epoch106 Train Loss: 0.010522811554889386
Epoch106 Val Loss: 0.010853458652383253


Epoch107 Train Loss: 0.010537520485227981
Epoch107 Val Loss: 0.010852813602907385


Epoch108 Train Loss: 0.010538101153395341
Epoch108 Val Loss: 0.010853599477191216


Epoch109 Train Loss: 0.010529182609229434
Epoch109 Val Loss: 0.010858600632789421


Epoch110 Train Loss: 0.010534722611237588
Epoch110 Val Loss: 0.010861232327064192


Epoch111 Train Loss: 0.010540995100507225
Epoch111 Val Loss: 0.010855091262083593


Epoch112 Train Loss: 0.010525900138430414
Epoch112 Val Loss: 0.01085275240802011


Epoch113 Train Loss: 0.01052534657556928
Epoch113 Val Loss: 0.010851127788797512


Epoch114 Train Loss: 0.010527063474905228
Epoch114 Val Loss: 0.010850400832016634


Epoch115 Train Loss: 0.010526109858759758
Epoch115 Val Loss: 0.010854859656024828


Epoch116 Train Loss: 0.010532613262557645
Epoch116 Val Loss: 0.010856616697292555


Epoch117 Train Loss: 0.010533657376816032
Epoch117 Val Loss: 0.010851934984110403


Epoch118 Train Loss: 0.010523223218270093
Epoch118 Val Loss: 0.010857241525166277


Epoch119 Train Loss: 0.010509179695876615
Epoch119 Val Loss: 0.01085029334340328


Epoch120 Train Loss: 0.010522599666370579
Epoch120 Val Loss: 0.010846781813108873
New best test loss!


yes
Epoch121 Train Loss: 0.01052535386103843
Epoch121 Val Loss: 0.010848463347306835


Epoch122 Train Loss: 0.01052819501890651
Epoch122 Val Loss: 0.010846327690895996
New best test loss!


yes
Epoch123 Train Loss: 0.010527825910797818
Epoch123 Val Loss: 0.01084756440874459


Epoch124 Train Loss: 0.010505387490198062
Epoch124 Val Loss: 0.010846591808579185


Epoch125 Train Loss: 0.01053768373579257
Epoch125 Val Loss: 0.010847370772179565


Epoch126 Train Loss: 0.010546353821898296
Epoch126 Val Loss: 0.010848725756951786


Epoch127 Train Loss: 0.010542183575052945
Epoch127 Val Loss: 0.010847782252334324


Epoch128 Train Loss: 0.010522231624729062
Epoch128 Val Loss: 0.010843793394066128
New best test loss!


yes
Epoch129 Train Loss: 0.010526340438364432
Epoch129 Val Loss: 0.010852517405517488


Epoch130 Train Loss: 0.010537178735087159
Epoch130 Val Loss: 0.010841711256186796
New best test loss!


yes
Epoch131 Train Loss: 0.010513941709198974
Epoch131 Val Loss: 0.01084359119767728


Epoch132 Train Loss: 0.010505413025476579
Epoch132 Val Loss: 0.010844427056620401


Epoch133 Train Loss: 0.010526016333407785
Epoch133 Val Loss: 0.010844632021209154


Epoch134 Train Loss: 0.010523730397741501
Epoch134 Val Loss: 0.01084213964003034


Epoch135 Train Loss: 0.010525076357465624
Epoch135 Val Loss: 0.010840326979540396
New best test loss!


yes
Epoch136 Train Loss: 0.010525301915567003
Epoch136 Val Loss: 0.010841164880276354


Epoch137 Train Loss: 0.010493845606005343
Epoch137 Val Loss: 0.010844717187529654


Epoch138 Train Loss: 0.010541487891191751
Epoch138 Val Loss: 0.010846789626893005


Epoch139 Train Loss: 0.010542195026501309
Epoch139 Val Loss: 0.01083852998588396
New best test loss!


yes
Epoch140 Train Loss: 0.010522428829493207
Epoch140 Val Loss: 0.010844117921331654


Epoch141 Train Loss: 0.010492323858998363
Epoch141 Val Loss: 0.010840349812281462


Epoch142 Train Loss: 0.010528264538464298
Epoch142 Val Loss: 0.01083510564407027
New best test loss!


yes
Epoch143 Train Loss: 0.010526424314979499
Epoch143 Val Loss: 0.010838418158460825


Epoch144 Train Loss: 0.010534338991536702
Epoch144 Val Loss: 0.010835508564401207


Epoch145 Train Loss: 0.010527363118689143
Epoch145 Val Loss: 0.010837772421843136


Epoch146 Train Loss: 0.010515367437729888
Epoch146 Val Loss: 0.010834502569143322
New best test loss!


yes
Epoch147 Train Loss: 0.010505259278515347
Epoch147 Val Loss: 0.0108390066856138


Epoch148 Train Loss: 0.010509379913777771
Epoch148 Val Loss: 0.010839017895841787


Epoch149 Train Loss: 0.010509709704209013
Epoch149 Val Loss: 0.01083407550068555
New best test loss!


yes
Lr changed to 1.0000000000000002e-07
Epoch150 Train Loss: 0.010536627822822954
Epoch150 Val Loss: 0.010834360939397799


Epoch151 Train Loss: 0.01052602505904831
Epoch151 Val Loss: 0.010840747333640951


Epoch152 Train Loss: 0.010512237796671571
Epoch152 Val Loss: 0.010837730918477175


Epoch153 Train Loss: 0.010515388748858254
Epoch153 Val Loss: 0.010845183305275456


Epoch154 Train Loss: 0.010520383016403165
Epoch154 Val Loss: 0.010837350713091562


Epoch155 Train Loss: 0.010528297446174577
Epoch155 Val Loss: 0.010840371133310522


Epoch156 Train Loss: 0.010517836406192381
Epoch156 Val Loss: 0.010835878384129019


Epoch157 Train Loss: 0.01052552871817388
Epoch157 Val Loss: 0.010840013858829092


Epoch158 Train Loss: 0.010518218960601261
Epoch158 Val Loss: 0.010838070052414543


Epoch159 Train Loss: 0.0105261447995149
Epoch159 Val Loss: 0.010835898134548202


Epoch160 Train Loss: 0.010521332779752344
Epoch160 Val Loss: 0.010836768939561052


Epoch161 Train Loss: 0.010524717529747953
Epoch161 Val Loss: 0.010839142032919823


Epoch162 Train Loss: 0.010520377265706612
Epoch162 Val Loss: 0.010844124282301651


Epoch163 Train Loss: 0.010515740392171433
Epoch163 Val Loss: 0.010838313595108364


Epoch164 Train Loss: 0.010515565433971325
Epoch164 Val Loss: 0.010835744568167625


Epoch165 Train Loss: 0.010524060529559757
Epoch165 Val Loss: 0.010834188250841988


Epoch166 Train Loss: 0.010535442115803623
Epoch166 Val Loss: 0.010836239388808903


Epoch167 Train Loss: 0.010514352715071819
Epoch167 Val Loss: 0.01083472596876549


Epoch168 Train Loss: 0.01051195866137461
Epoch168 Val Loss: 0.010840239496570332


Epoch169 Train Loss: 0.010522008831803731
Epoch169 Val Loss: 0.010842424823518484


Epoch170 Train Loss: 0.010518679760208453
Epoch170 Val Loss: 0.01083680056771742


Epoch171 Train Loss: 0.010529496057740522
Epoch171 Val Loss: 0.010833670774153255
New best test loss!


yes
Epoch172 Train Loss: 0.010506476230966368
Epoch172 Val Loss: 0.010831851497469212
New best test loss!


yes
Epoch173 Train Loss: 0.010507672913490035
Epoch173 Val Loss: 0.010837735944428778


Epoch174 Train Loss: 0.010524718824198193
Epoch174 Val Loss: 0.010837851266458885


Epoch175 Train Loss: 0.010510138546231229
Epoch175 Val Loss: 0.010835034534708157


Epoch176 Train Loss: 0.010507119928812755
Epoch176 Val Loss: 0.010840087029616667


Epoch177 Train Loss: 0.010525124112279257
Epoch177 Val Loss: 0.010835274818386484


Epoch178 Train Loss: 0.0105268419541019
Epoch178 Val Loss: 0.010830289211826048
New best test loss!


yes
Epoch179 Train Loss: 0.010536998427511202
Epoch179 Val Loss: 0.010837687019931154


Epoch180 Train Loss: 0.010520957404459689
Epoch180 Val Loss: 0.01083357080483468


Epoch181 Train Loss: 0.01051171092486908
Epoch181 Val Loss: 0.010842537985960014


Epoch182 Train Loss: 0.010516770229871717
Epoch182 Val Loss: 0.010840234333190365


Epoch183 Train Loss: 0.010519912404122788
Epoch183 Val Loss: 0.010835436139653322


Epoch184 Train Loss: 0.010523957339018489
Epoch184 Val Loss: 0.01083862979814155


Epoch185 Train Loss: 0.010517128000523578
Epoch185 Val Loss: 0.010837825744048409


Epoch186 Train Loss: 0.010502289474739072
Epoch186 Val Loss: 0.010835893952799408


Epoch187 Train Loss: 0.010511042546093087
Epoch187 Val Loss: 0.010838599603166693


Epoch188 Train Loss: 0.010508173666541885
Epoch188 Val Loss: 0.010837130062036678


Epoch189 Train Loss: 0.010527054224551101
Epoch189 Val Loss: 0.010841765599288488


Epoch190 Train Loss: 0.010526585785748454
Epoch190 Val Loss: 0.010831696026724161


Epoch191 Train Loss: 0.01052664657555262
Epoch191 Val Loss: 0.010833846976948664


Epoch192 Train Loss: 0.010521651962507598
Epoch192 Val Loss: 0.01083963595046042


Epoch193 Train Loss: 0.010512510349838891
Epoch193 Val Loss: 0.010839142661163773


Epoch194 Train Loss: 0.010521799924104748
Epoch194 Val Loss: 0.01084105185526319


Epoch195 Train Loss: 0.010507398619895289
Epoch195 Val Loss: 0.0108369645197558


Epoch196 Train Loss: 0.01050976923364288
Epoch196 Val Loss: 0.010833205206120909


Epoch197 Train Loss: 0.010528175769614685
Epoch197 Val Loss: 0.010835549773277815


Epoch198 Train Loss: 0.010524558204252637
Epoch198 Val Loss: 0.010841371494005478


Epoch199 Train Loss: 0.010510142850880555
Epoch199 Val Loss: 0.010835882546245188


Epoch200 Train Loss: 0.01052431865280923
Epoch200 Val Loss: 0.010839790635900536


Saved plots
