nohup: ignoring input
Epoch131 Val Loss: 0.01387465593057816


Epoch132 Train Loss: 0.0010051879884560566
Epoch132 Val Loss: 0.01368014861452878


Epoch133 Train Loss: 0.001020169442582711
Epoch133 Val Loss: 0.013187143711154797


Epoch134 Train Loss: 0.0010089740256649627
Epoch134 Val Loss: 0.013452269583547853


Epoch135 Train Loss: 0.0010188389170697483
Epoch135 Val Loss: 0.014173213731158863


Epoch136 Train Loss: 0.0010018425227557117
Epoch136 Val Loss: 0.013224489226132357


Epoch137 Train Loss: 0.0010188812390704307
Epoch137 Val Loss: 0.014163452125742187


Epoch138 Train Loss: 0.001012435651785321
Epoch138 Val Loss: 0.01415471333583353


Epoch139 Train Loss: 0.0010118570581610295
Epoch139 Val Loss: 0.014258511501888355


Epoch140 Train Loss: 0.0009998936780466925
Epoch140 Val Loss: 0.013851317512030972


Epoch141 Train Loss: 0.0010098434219354242
Epoch141 Val Loss: 0.01361137922553834


Epoch142 Train Loss: 0.0009992768903547891
Epoch142 Val Loss: 0.013931425300589977


Epoch143 Train Loss: 0.0010034732338061632
Epoch143 Val Loss: 0.0138742751852954


Epoch144 Train Loss: 0.0009993256895644267
Epoch144 Val Loss: 0.013990733473118744


Epoch145 Train Loss: 0.0009953914876007814
Epoch145 Val Loss: 0.013295761543928556


Epoch146 Train Loss: 0.0010083693876195617
Epoch146 Val Loss: 0.01381299550472041


Epoch147 Train Loss: 0.000996638131687823
Epoch147 Val Loss: 0.013686113295112204


Epoch148 Train Loss: 0.0009933214638329314
Epoch148 Val Loss: 0.013289644823401028


Epoch149 Train Loss: 0.0009955936908789497
Epoch149 Val Loss: 0.01341753617930318


Lr changed to 1.0000000000000002e-07
Epoch150 Train Loss: 0.0009973500869589437
Epoch150 Val Loss: 0.014054700535904905


Epoch151 Train Loss: 0.0009983460306871553
Epoch151 Val Loss: 0.01363883849738929


Epoch152 Train Loss: 0.0009932330625545974
Epoch152 Val Loss: 0.013397107718019146


Epoch153 Train Loss: 0.0009969424409351137
Epoch153 Val Loss: 0.014007850872826357


Epoch154 Train Loss: 0.0009862907981494154
Epoch154 Val Loss: 0.013736499804753088


Epoch155 Train Loss: 0.0009875562058156502
Epoch155 Val Loss: 0.013532586660780926


Epoch156 Train Loss: 0.0009880130432622525
Epoch156 Val Loss: 0.014015431519553595


Epoch157 Train Loss: 0.0009940241659956188
Epoch157 Val Loss: 0.013560198384861073


Epoch158 Train Loss: 0.000990575366493385
Epoch158 Val Loss: 0.013777484741842323


Epoch159 Train Loss: 0.0009907965644186344
Epoch159 Val Loss: 0.013819117722382502


Epoch160 Train Loss: 0.0009883238360717634
Epoch160 Val Loss: 0.013662301455483292


Epoch161 Train Loss: 0.0009952595718542836
Epoch161 Val Loss: 0.013857833717180334


Epoch162 Train Loss: 0.0009915908122485157
Epoch162 Val Loss: 0.013555615610284767


Epoch163 Train Loss: 0.0009822811340114061
Epoch163 Val Loss: 0.0143444435045182


Epoch164 Train Loss: 0.0009821547384077113
Epoch164 Val Loss: 0.013703670730625374


Epoch165 Train Loss: 0.0009872338061414846
Epoch165 Val Loss: 0.014151634965018322


Epoch166 Train Loss: 0.0009979996022295313
Epoch166 Val Loss: 0.014109882048781525


Epoch167 Train Loss: 0.0009924858457435286
Epoch167 Val Loss: 0.013914792002111242


Epoch168 Train Loss: 0.0009947058036688375
Epoch168 Val Loss: 0.013641050043706053


Epoch169 Train Loss: 0.0009840600709254599
Epoch169 Val Loss: 0.013555626732165949


Epoch170 Train Loss: 0.0009848612719083247
Epoch170 Val Loss: 0.013630160966173933


Epoch171 Train Loss: 0.0009905085201912826
Epoch171 Val Loss: 0.014132790630671032


Epoch172 Train Loss: 0.0009904140549233
Epoch172 Val Loss: 0.013509046634823595


Epoch173 Train Loss: 0.0009915655828815553
Epoch173 Val Loss: 0.013491445919192041


Epoch174 Train Loss: 0.000996082806695335
Epoch174 Val Loss: 0.014432968319012085


Epoch175 Train Loss: 0.0009862206560083628
Epoch175 Val Loss: 0.013114296439765156


Epoch176 Train Loss: 0.0009845863650215067
Epoch176 Val Loss: 0.01345090167560125


Epoch177 Train Loss: 0.0009878936460923275
Epoch177 Val Loss: 0.013534110304512997


Epoch178 Train Loss: 0.0009879773426859724
Epoch178 Val Loss: 0.013824557048687037


Epoch179 Train Loss: 0.000988959695935273
Epoch179 Val Loss: 0.013651903399679815


Epoch180 Train Loss: 0.0009890434467336544
Epoch180 Val Loss: 0.014279361573760845


Epoch181 Train Loss: 0.0009885931983942677
Epoch181 Val Loss: 0.013948267823936754


Epoch182 Train Loss: 0.0009857112537387887
Epoch182 Val Loss: 0.013680052380316814


Epoch183 Train Loss: 0.0009877925723268172
Epoch183 Val Loss: 0.013763667154217897


Epoch184 Train Loss: 0.0009833527569532723
Epoch184 Val Loss: 0.013974144357859068


Epoch185 Train Loss: 0.0009940609654664335
Epoch185 Val Loss: 0.013991689110697494


Epoch186 Train Loss: 0.000986207592960635
Epoch186 Val Loss: 0.01430442830123135


Epoch187 Train Loss: 0.0009972465975571436
Epoch187 Val Loss: 0.013782178970821918


Epoch188 Train Loss: 0.0009952609481624906
Epoch188 Val Loss: 0.013809728655811983


Epoch189 Train Loss: 0.0009899428551311514
Epoch189 Val Loss: 0.014305721227280865


Epoch190 Train Loss: 0.0009841236332137644
Epoch190 Val Loss: 0.013842812885330286


Epoch191 Train Loss: 0.0009929861357782259
Epoch191 Val Loss: 0.013738563438884825


Epoch192 Train Loss: 0.0009916599790715504
Epoch192 Val Loss: 0.013449141866133617


Epoch193 Train Loss: 0.0009784840569943072
Epoch193 Val Loss: 0.013728687463620277


Epoch194 Train Loss: 0.0009925875056252965
Epoch194 Val Loss: 0.01384139482093894


Epoch195 Train Loss: 0.0009850826220181462
Epoch195 Val Loss: 0.013936965577844261


Epoch196 Train Loss: 0.0009858468135786522
Epoch196 Val Loss: 0.013652978629384274


Epoch197 Train Loss: 0.0009894529596259024
Epoch197 Val Loss: 0.013492560865693727


Epoch198 Train Loss: 0.0009781758002026084
Epoch198 Val Loss: 0.014216542999813522


Epoch199 Train Loss: 0.0009946772797482693
Epoch199 Val Loss: 0.013946300006823734


Epoch200 Train Loss: 0.0009790566025671993
Epoch200 Val Loss: 0.013658105639915064


Saved plots
