nohup: ignoring input

Epoch128 Train Loss: 0.00018671074616037858
Epoch128 Val Loss: 0.0005938490725101533


Epoch129 Train Loss: 0.0001879674969106062
Epoch129 Val Loss: 0.0005873971819946339


Epoch130 Train Loss: 0.00018444047893371069
Epoch130 Val Loss: 0.0005869307341753494


Epoch131 Train Loss: 0.00018645874615714589
Epoch131 Val Loss: 0.0005987614113469369


Epoch132 Train Loss: 0.00018542825947816805
Epoch132 Val Loss: 0.0005912705464472648


Epoch133 Train Loss: 0.00018480205013268343
Epoch133 Val Loss: 0.0005782184053619782


Epoch134 Train Loss: 0.0001881870331196041
Epoch134 Val Loss: 0.0005852484797055149


Epoch135 Train Loss: 0.00018632189921415204
Epoch135 Val Loss: 0.0005927507572946027


Epoch136 Train Loss: 0.0001826976952867396
Epoch136 Val Loss: 0.0005992071424538517


Epoch137 Train Loss: 0.00018354822161590183
Epoch137 Val Loss: 0.0005900675893487588


Epoch138 Train Loss: 0.0001843758555376507
Epoch138 Val Loss: 0.0005811036249060719


Epoch139 Train Loss: 0.0001863548964967478
Epoch139 Val Loss: 0.0006007576141658586


Epoch140 Train Loss: 0.00018569596526940126
Epoch140 Val Loss: 0.0005911512083186227


Epoch141 Train Loss: 0.0001861029480862518
Epoch141 Val Loss: 0.0005876056737068927


Epoch142 Train Loss: 0.00018048816546816114
Epoch142 Val Loss: 0.0006052940170991091


Epoch143 Train Loss: 0.0001850177858817892
Epoch143 Val Loss: 0.000591622477787521


Epoch144 Train Loss: 0.0001868082259448204
Epoch144 Val Loss: 0.0006163659019638662


Epoch145 Train Loss: 0.00018412782653862513
Epoch145 Val Loss: 0.0005954813674749986


Epoch146 Train Loss: 0.00018355250053083132
Epoch146 Val Loss: 0.0006061207487128861


Epoch147 Train Loss: 0.00018767290041717328
Epoch147 Val Loss: 0.0005947180007669059


Epoch148 Train Loss: 0.00018629961496432774
Epoch148 Val Loss: 0.0005994792322091984


Epoch149 Train Loss: 0.00018185589727436998
Epoch149 Val Loss: 0.0005913501512136542


Lr changed to 1.0000000000000002e-08
Epoch150 Train Loss: 0.00018335411591622068
Epoch150 Val Loss: 0.000586522736357174


Epoch151 Train Loss: 0.0001837281719147968
Epoch151 Val Loss: 0.0005957877983698653


Epoch152 Train Loss: 0.00018089924700407983
Epoch152 Val Loss: 0.000595060212117999


Epoch153 Train Loss: 0.00018623515125258485
Epoch153 Val Loss: 0.0005887159617551466


Epoch154 Train Loss: 0.0001808615342146689
Epoch154 Val Loss: 0.0005871622886984794


Epoch155 Train Loss: 0.00018353241822907806
Epoch155 Val Loss: 0.0006019804664741471


Epoch156 Train Loss: 0.00018171766285445947
Epoch156 Val Loss: 0.0005885381730118759


Epoch157 Train Loss: 0.00018389721317763942
Epoch157 Val Loss: 0.000586945521835439


Epoch158 Train Loss: 0.00018307723050831659
Epoch158 Val Loss: 0.0005843731174699482


Epoch159 Train Loss: 0.00018551299990318592
Epoch159 Val Loss: 0.0005842550168101025


Epoch160 Train Loss: 0.00018201051279443406
Epoch160 Val Loss: 0.0006068913279560165


Epoch161 Train Loss: 0.0001819207650347288
Epoch161 Val Loss: 0.0005927654750134712


Epoch162 Train Loss: 0.00018278148539594964
Epoch162 Val Loss: 0.0005898749503664113


Epoch163 Train Loss: 0.00018270312707371016
Epoch163 Val Loss: 0.000589269577809002


Epoch164 Train Loss: 0.000183171103095613
Epoch164 Val Loss: 0.000589838531849923


Epoch165 Train Loss: 0.0001835552619357758
Epoch165 Val Loss: 0.0005969059498973279


Epoch166 Train Loss: 0.00018533081871535253
Epoch166 Val Loss: 0.0005936134436041392


Epoch167 Train Loss: 0.00017914159309692984
Epoch167 Val Loss: 0.0005892949934670891


Epoch168 Train Loss: 0.000181170670855559
Epoch168 Val Loss: 0.0005917748815486789


Epoch169 Train Loss: 0.00017955543751134654
Epoch169 Val Loss: 0.000598818572343613


Epoch170 Train Loss: 0.00018200757111558964
Epoch170 Val Loss: 0.0005940142699930822


Epoch171 Train Loss: 0.0001827148188903343
Epoch171 Val Loss: 0.000594826553836563


Epoch172 Train Loss: 0.00018390044239682016
Epoch172 Val Loss: 0.0005899864740974033


Epoch173 Train Loss: 0.00018102823700998213
Epoch173 Val Loss: 0.000588656632580619


Epoch174 Train Loss: 0.00018248972943866456
Epoch174 Val Loss: 0.0005965119568883823


Epoch175 Train Loss: 0.00017933867894622058
Epoch175 Val Loss: 0.0006054298908048468


Epoch176 Train Loss: 0.00019006293165515475
Epoch176 Val Loss: 0.0006015107338715526


Epoch177 Train Loss: 0.00018074711833517538
Epoch177 Val Loss: 0.000592655210837977


Epoch178 Train Loss: 0.00018201682155005112
Epoch178 Val Loss: 0.0005985991317626673


Epoch179 Train Loss: 0.00018237156927563934
Epoch179 Val Loss: 0.0005921202531386269


Epoch180 Train Loss: 0.00018402942766761188
Epoch180 Val Loss: 0.0006036342916781958


Epoch181 Train Loss: 0.00018292101621706765
Epoch181 Val Loss: 0.0005949061935735629


Epoch182 Train Loss: 0.00018595791973288566
Epoch182 Val Loss: 0.0005867010294134595


Epoch183 Train Loss: 0.00018350045703137028
Epoch183 Val Loss: 0.0006056028842798413


Epoch184 Train Loss: 0.00018089917015206444
Epoch184 Val Loss: 0.0005938534818746748


Epoch185 Train Loss: 0.00018552902946211927
Epoch185 Val Loss: 0.0005902541618504622


Epoch186 Train Loss: 0.00018142887471208485
Epoch186 Val Loss: 0.0006029654511438292


Epoch187 Train Loss: 0.00018351709402029693
Epoch187 Val Loss: 0.0005911027531634049


Epoch188 Train Loss: 0.00018410102335219446
Epoch188 Val Loss: 0.0006039339069851302


Epoch189 Train Loss: 0.0001859307241933097
Epoch189 Val Loss: 0.0005949438538534839


Epoch190 Train Loss: 0.00018403733166660717
Epoch190 Val Loss: 0.0005992677802654358


Epoch191 Train Loss: 0.00018531876503115693
Epoch191 Val Loss: 0.0005962828969354686


Epoch192 Train Loss: 0.000181856744436838
Epoch192 Val Loss: 0.0006063358106052844


Epoch193 Train Loss: 0.0001804538673292684
Epoch193 Val Loss: 0.0005892144506294109


Epoch194 Train Loss: 0.0001843768303851415
Epoch194 Val Loss: 0.0005952484963390589


Epoch195 Train Loss: 0.00018552542785621448
Epoch195 Val Loss: 0.00058838640731098


Epoch196 Train Loss: 0.0001819485723056055
Epoch196 Val Loss: 0.0005939161614790971


Epoch197 Train Loss: 0.00018409470895484122
Epoch197 Val Loss: 0.0006002896626103222


Epoch198 Train Loss: 0.00018190814189553004
Epoch198 Val Loss: 0.000610853515305263


Epoch199 Train Loss: 0.00018477453301643824
Epoch199 Val Loss: 0.0005897742429838978


Epoch200 Train Loss: 0.00018153212170743852
Epoch200 Val Loss: 0.0005967656410592504


Saved plots
