nohup: ignoring input
Epoch20 Val Loss: 0.0009155973279173824
New best test loss!


Epoch21 Train Loss: 0.001115026988114057
Epoch21 Val Loss: 0.0009164646186906358


Epoch22 Train Loss: 0.0010649541778708822
Epoch22 Val Loss: 0.0009277838433212913


Epoch23 Train Loss: 0.0010354255851797395
Epoch23 Val Loss: 0.0009174497223830977


Epoch24 Train Loss: 0.0010280463617399324
Epoch24 Val Loss: 0.0008545194891169765
New best test loss!


Epoch25 Train Loss: 0.0010018104313114769
Epoch25 Val Loss: 0.0009423473602030746


Epoch26 Train Loss: 0.0009907897262487336
Epoch26 Val Loss: 0.0008715768277213193


Epoch27 Train Loss: 0.000971254929040826
Epoch27 Val Loss: 0.0008318337031464646
New best test loss!


Epoch28 Train Loss: 0.0009511962827340603
Epoch28 Val Loss: 0.0008506942307269777


Epoch29 Train Loss: 0.0009326773563257422
Epoch29 Val Loss: 0.0008167655836687729
New best test loss!


Epoch30 Train Loss: 0.0009333941325132532
Epoch30 Val Loss: 0.0009629679610645975


Epoch31 Train Loss: 0.0009027361484760072
Epoch31 Val Loss: 0.0007873769942793764
New best test loss!


Epoch32 Train Loss: 0.0008923552094147855
Epoch32 Val Loss: 0.0007909094333177499


Epoch33 Train Loss: 0.0008756198791040795
Epoch33 Val Loss: 0.0007763993576640197
New best test loss!


Epoch34 Train Loss: 0.0008553643400133779
Epoch34 Val Loss: 0.0008506209470518179


Epoch35 Train Loss: 0.000853008223563133
Epoch35 Val Loss: 0.0008186662130362117


Epoch36 Train Loss: 0.0008209301417690558
Epoch36 Val Loss: 0.0007784083934699594


Epoch37 Train Loss: 0.0008174909189327294
Epoch37 Val Loss: 0.000889270278049709


Epoch38 Train Loss: 0.000805913259384328
Epoch38 Val Loss: 0.0007787220761651107


Epoch39 Train Loss: 0.0008133923421336238
Epoch39 Val Loss: 0.0007784143679226811


Epoch40 Train Loss: 0.0007902493820472823
Epoch40 Val Loss: 0.0007301202799746956
New best test loss!


Epoch41 Train Loss: 0.0007537281643254065
Epoch41 Val Loss: 0.000761506103509264


Epoch42 Train Loss: 0.0007464711305451042
Epoch42 Val Loss: 0.0007198396775680097
New best test loss!


Epoch43 Train Loss: 0.0007507829703809253
Epoch43 Val Loss: 0.0020899907274758234


Epoch44 Train Loss: 0.0007284033115349464
Epoch44 Val Loss: 0.0007114091738371353
New best test loss!


Epoch45 Train Loss: 0.0007258815208137071
Epoch45 Val Loss: 0.0007199947286657351


Epoch46 Train Loss: 0.0007182939142324412
Epoch46 Val Loss: 0.0007289370831116858


Epoch47 Train Loss: 0.0007066340922616342
Epoch47 Val Loss: 0.0007188945532591132


Epoch48 Train Loss: 0.0007069695133889206
Epoch48 Val Loss: 0.0007099615844342077
New best test loss!


Epoch49 Train Loss: 0.0006861626008989683
Epoch49 Val Loss: 0.0007484529439816362


Lr changed to 0.001
Epoch50 Train Loss: 0.0006346526892660391
Epoch50 Val Loss: 0.0007044843843449717
New best test loss!


yes
Epoch51 Train Loss: 0.0006361651966423208
Epoch51 Val Loss: 0.0006922305646267804
New best test loss!


yes
Epoch52 Train Loss: 0.0006422657245800945
Epoch52 Val Loss: 0.0006940197923536043


Epoch53 Train Loss: 0.0006405849445575249
Epoch53 Val Loss: 0.0006953086716286122


Epoch54 Train Loss: 0.0006308561839326358
Epoch54 Val Loss: 0.000700732048880677


Epoch55 Train Loss: 0.000625149440607908
Epoch55 Val Loss: 0.0007082149349594775


Epoch56 Train Loss: 0.0006113102941256756
Epoch56 Val Loss: 0.0006973117280736742


Epoch57 Train Loss: 0.0006264528083175786
Epoch57 Val Loss: 0.0007111815728335513


Epoch58 Train Loss: 0.0006242138955632683
Epoch58 Val Loss: 0.0007110795273650463


Epoch59 Train Loss: 0.0006252993197986057
Epoch59 Val Loss: 0.0007026149291294837


Epoch60 Train Loss: 0.0006087772520747453
Epoch60 Val Loss: 0.0007017032256808834


Epoch61 Train Loss: 0.0006116632632330965
Epoch61 Val Loss: 0.0007080606618044561


Epoch62 Train Loss: 0.0006133041357390556
Epoch62 Val Loss: 0.0006960725009303948


Epoch63 Train Loss: 0.0006151231389003585
Epoch63 Val Loss: 0.0006950237568620008


Epoch64 Train Loss: 0.0006056039325293589
Epoch64 Val Loss: 0.0006977503748711233


Epoch65 Train Loss: 0.0006126658595093652
Epoch65 Val Loss: 0.0007267619197272815


Epoch66 Train Loss: 0.0006091944671809609
Epoch66 Val Loss: 0.0007114158329775996


Epoch67 Train Loss: 0.0005987506568500161
Epoch67 Val Loss: 0.0006943109367970421


Epoch68 Train Loss: 0.0006136872948649375
Epoch68 Val Loss: 0.0007114835630744028


Epoch69 Train Loss: 0.0005980306751556013
Epoch69 Val Loss: 0.0006954125920126561


Epoch70 Train Loss: 0.0006056507416567119
Epoch70 Val Loss: 0.0006990367068132393


Epoch71 Train Loss: 0.0005923112705261785
Epoch71 Val Loss: 0.0007163245765902151


Epoch72 Train Loss: 0.0005930129952959375
Epoch72 Val Loss: 0.0006984981937684875


Epoch73 Train Loss: 0.0005928634509094623
Epoch73 Val Loss: 0.0006969055438190895


Epoch74 Train Loss: 0.000591462611955993
Epoch74 Val Loss: 0.0007147202427757901


Epoch75 Train Loss: 0.0005919726118456414
Epoch75 Val Loss: 0.0007052487007812235


Epoch76 Train Loss: 0.0006006814713183312
Epoch76 Val Loss: 0.000719277015169383


Epoch77 Train Loss: 0.0005998675213658107
Epoch77 Val Loss: 0.0006989564216537437


Epoch78 Train Loss: 0.0005939347441425717
Epoch78 Val Loss: 0.0007177262232002063


Epoch79 Train Loss: 0.0005947724154383555
Epoch79 Val Loss: 0.0007054660793231881


Epoch80 Train Loss: 0.0005921387639794975
Epoch80 Val Loss: 0.000697845586959631


Epoch81 Train Loss: 0.0005841544036068939
Epoch81 Val Loss: 0.0007296095213242985


Epoch82 Train Loss: 0.0005894377965543255
Epoch82 Val Loss: 0.0007184062899140658


Epoch83 Train Loss: 0.0005862641537360765
Epoch83 Val Loss: 0.000726867689259046


Epoch84 Train Loss: 0.000579435826199899
Epoch84 Val Loss: 0.0007351523753604084


Epoch85 Train Loss: 0.000574422378257528
Epoch85 Val Loss: 0.0007239449683365772


Epoch86 Train Loss: 0.0005765415773170997
Epoch86 Val Loss: 0.0007016169955176013


Epoch87 Train Loss: 0.0005853258059007536
Epoch87 Val Loss: 0.0007184081709647995


Epoch88 Train Loss: 0.0005737552474666393
Epoch88 Val Loss: 0.0007210008564438274


Epoch89 Train Loss: 0.0005746557522155286
Epoch89 Val Loss: 0.0006954149835115993


Epoch90 Train Loss: 0.0005771065080701447
Epoch90 Val Loss: 0.000715450213164366


Epoch91 Train Loss: 0.0005879882364206998
Epoch91 Val Loss: 0.0007109912136896012


Epoch92 Train Loss: 0.0005760194844783324
Epoch92 Val Loss: 0.0007235775744648005


Epoch93 Train Loss: 0.0005651482678988393
Epoch93 Val Loss: 0.0007193307238919305


Epoch94 Train Loss: 0.0005633233426588995
Epoch94 Val Loss: 0.0007066275968617601


Epoch95 Train Loss: 0.0005656897119295633
Epoch95 Val Loss: 0.0007000271714389403


Epoch96 Train Loss: 0.0005646808884067648
Epoch96 Val Loss: 0.0007333054731211015


Epoch97 Train Loss: 0.0005703358358923163
Epoch97 Val Loss: 0.0007235279996365269


Epoch98 Train Loss: 0.0005646859368104458
Epoch98 Val Loss: 0.0007208480937737721


Epoch99 Train Loss: 0.0005576216851688675
Epoch99 Val Loss: 0.0007304361161232309


Lr changed to 0.0001
Epoch100 Train Loss: 0.0005631198499249647
Epoch100 Val Loss: 0.0007266302842141297


Epoch101 Train Loss: 0.0005619403788970845
Epoch101 Val Loss: 0.0007268812664451964


Epoch102 Train Loss: 0.0005616355004220208
Epoch102 Val Loss: 0.0007231756075431392


Epoch103 Train Loss: 0.0005603928584146404
Epoch103 Val Loss: 0.0007192490742651056


Epoch104 Train Loss: 0.0005621532973104777
Epoch104 Val Loss: 0.0007194807244972749


Epoch105 Train Loss: 0.0005686693208597671
Epoch105 Val Loss: 0.0007222454261147615


Epoch106 Train Loss: 0.0005568347206597777
Epoch106 Val Loss: 0.0007299289833729761


Epoch107 Train Loss: 0.0005646384014782557
Epoch107 Val Loss: 0.0007327364914718039


Epoch108 Train Loss: 0.0005575166410900218
Epoch108 Val Loss: 0.0007288298448142798


Epoch109 Train Loss: 0.0005656212339400276
Epoch109 Val Loss: 0.0007337984016682948


Epoch110 Train Loss: 0.0005677598481832589
Epoch110 Val Loss: 0.000731504901419044


Epoch111 Train Loss: 0.0005580903470197807
Epoch111 Val Loss: 0.0007271867058925792


Epoch112 Train Loss: 0.0005647228497861993
Epoch112 Val Loss: 0.0007229795426680008


Epoch113 Train Loss: 0.0005594039539573714
Epoch113 Val Loss: 0.0007255917810129397


Epoch114 Train Loss: 0.0005537928203238345
Epoch114 Val Loss: 0.0007183084298754712


Epoch115 Train Loss: 0.0005592875558315932
Epoch115 Val Loss: 0.0007254044894664027


Epoch116 Train Loss: 0.0005651782928012629
Epoch116 Val Loss: 0.0007365476622274427


Epoch117 Train Loss: 0.0005644865442461801
Epoch117 Val Loss: 0.0007186966551877607


Epoch118 Train Loss: 0.0005582855525573463
Epoch118 Val Loss: 0.000725420924426303


Epoch119 Train Loss: 0.0005624759178891432
Epoch119 Val Loss: 0.0007252154727030805


Epoch120 Train Loss: 0.0005530832248959508
Epoch120 Val Loss: 0.0007186153307262616


Epoch121 Train Loss: 0.0005669549573580103
Epoch121 Val Loss: 0.0007150035918406818


Epoch122 Train Loss: 0.0005573514942272584
Epoch122 Val Loss: 0.000719664554566891


Epoch123 Train Loss: 0.000553332770365211
Epoch123 Val Loss: 0.000730421002684296


Epoch124 Train Loss: 0.0005584282288942942
Epoch124 Val Loss: 0.0007198171798085821


Epoch125 Train Loss: 0.0005665654623466
Epoch125 Val Loss: 0.0007204505454194248


Epoch126 Train Loss: 0.000560016170447422
Epoch126 Val Loss: 0.0007277465608260534


Epoch127 Train Loss: 0.0005628464930145105
Epoch127 Val Loss: 0.0007134903632153479


Epoch128 Train Loss: 0.0005689650349242227
Epoch128 Val Loss: 0.0007188377168142434


Epoch129 Train Loss: 0.0005622864011634723
Epoch129 Val Loss: 0.0007180324516336437


Epoch130 Train Loss: 0.0005471068419911237
Epoch130 Val Loss: 0.0007249757338300524


Epoch131 Train Loss: 0.0005524425583282685
Epoch131 Val Loss: 0.0007180118484223784


Epoch132 Train Loss: 0.0005642282418658434
Epoch132 Val Loss: 0.0007280037494202062


Epoch133 Train Loss: 0.0005579455663289946
Epoch133 Val Loss: 0.0007224513097556998


Epoch134 Train Loss: 0.000560386051717273
Epoch134 Val Loss: 0.0007265238692598695


Epoch135 Train Loss: 0.0005575285558217889
Epoch135 Val Loss: 0.000711541480540601


Epoch136 Train Loss: 0.0005626774017564285
Epoch136 Val Loss: 0.0007265112957915927


Epoch137 Train Loss: 0.0005709845648820685
Epoch137 Val Loss: 0.0007286664289919285


Epoch138 Train Loss: 0.0005527361378011996
Epoch138 Val Loss: 0.0007169961902326431


Epoch139 Train Loss: 0.0005489580253449824
Epoch139 Val Loss: 0.0007157690138390412


Epoch140 Train Loss: 0.0005624017901759013
Epoch140 Val Loss: 0.000720818907424945


Epoch141 Train Loss: 0.0005522207020780465
Epoch141 Val Loss: 0.0007253651591864499


Epoch142 Train Loss: 0.0005629037480620662
Epoch142 Val Loss: 0.0007201787611967804


Epoch143 Train Loss: 0.00054053606778348
Epoch143 Val Loss: 0.0007174171578526812


Epoch144 Train Loss: 0.0005520169636967654
Epoch144 Val Loss: 0.0007179677805449809


Epoch145 Train Loss: 0.0005610383675154225
Epoch145 Val Loss: 0.0007340163434211445


Epoch146 Train Loss: 0.0005598144441048324
Epoch146 Val Loss: 0.0007298732794850712


Epoch147 Train Loss: 0.0005569877854299772
Epoch147 Val Loss: 0.0007247621014380486


Epoch148 Train Loss: 0.0005609694416482333
Epoch148 Val Loss: 0.0007129365563569332


Epoch149 Train Loss: 0.0005557027605012624
Epoch149 Val Loss: 0.0007171573237625192


Lr changed to 1e-05
Epoch150 Train Loss: 0.0005545220390507182
Epoch150 Val Loss: 0.0007326851178044072


Epoch151 Train Loss: 0.0005600037566905442
Epoch151 Val Loss: 0.0007269927527514999


Epoch152 Train Loss: 0.0005542660276926996
Epoch152 Val Loss: 0.0007324029871892081


Epoch153 Train Loss: 0.0005615766777430017
Epoch153 Val Loss: 0.000720311248274974


Epoch154 Train Loss: 0.0005596081857266175
Epoch154 Val Loss: 0.00073566372176247


Epoch155 Train Loss: 0.0005554631851137577
Epoch155 Val Loss: 0.0007193491172060194


Epoch156 Train Loss: 0.000554997675937574
Epoch156 Val Loss: 0.0007176810117224931


Epoch157 Train Loss: 0.0005558839062078597
Epoch157 Val Loss: 0.0007131103271611123


Epoch158 Train Loss: 0.0005653505367478459
Epoch158 Val Loss: 0.000725339037980958


Epoch159 Train Loss: 0.0005692340227024636
Epoch159 Val Loss: 0.0007201945114689382


Epoch160 Train Loss: 0.0005522579899790758
Epoch160 Val Loss: 0.0007175090667522943


Epoch161 Train Loss: 0.0005468532406965165
Epoch161 Val Loss: 0.000725351566048793


Epoch162 Train Loss: 0.0005554755399743982
Epoch162 Val Loss: 0.0007259743877138073


Epoch163 Train Loss: 0.0005566483337572799
Epoch163 Val Loss: 0.0007369243386489915


Epoch164 Train Loss: 0.0005507146924394785
Epoch164 Val Loss: 0.0007214924536537433


Epoch165 Train Loss: 0.0005654400957297323
Epoch165 Val Loss: 0.0007213755462892913


Epoch166 Train Loss: 0.0005512929025266983
Epoch166 Val Loss: 0.0007447581922289411


Epoch167 Train Loss: 0.0005559957906370982
Epoch167 Val Loss: 0.00072924868720283


Epoch168 Train Loss: 0.0005631744609492
Epoch168 Val Loss: 0.0007340759897852447


Epoch169 Train Loss: 0.0005663755983259303
Epoch169 Val Loss: 0.0007214125991849246


Epoch170 Train Loss: 0.0005581648313375748
Epoch170 Val Loss: 0.0007240936940484368


Epoch171 Train Loss: 0.0005671913755858575
Epoch171 Val Loss: 0.0007283776993611741


Epoch172 Train Loss: 0.0005583213975235132
Epoch172 Val Loss: 0.0007155484351794553


Epoch173 Train Loss: 0.0005492434903486464
Epoch173 Val Loss: 0.0007141167494285562


Epoch174 Train Loss: 0.0005480224504528497
Epoch174 Val Loss: 0.0007226565197522461


Epoch175 Train Loss: 0.0005575560989432706
Epoch175 Val Loss: 0.0007233578314187498


Epoch176 Train Loss: 0.0005592761426772599
Epoch176 Val Loss: 0.0007222589836682884


Epoch177 Train Loss: 0.0005536911063750454
Epoch177 Val Loss: 0.000728493940443468


Epoch178 Train Loss: 0.0005636291844891135
Epoch178 Val Loss: 0.0007286626693445389


Epoch179 Train Loss: 0.0005542344069317694
Epoch179 Val Loss: 0.0007239490789171107


Epoch180 Train Loss: 0.0005569439783489643
Epoch180 Val Loss: 0.0007188009608620397


Epoch181 Train Loss: 0.0005534315850675306
Epoch181 Val Loss: 0.0007245750552993047


Epoch182 Train Loss: 0.0005545750960773033
Epoch182 Val Loss: 0.0007233611861432807


Epoch183 Train Loss: 0.0005539129241017113
Epoch183 Val Loss: 0.000729889591741075


Epoch184 Train Loss: 0.0005638451836393611
Epoch184 Val Loss: 0.0007285619368077267


Epoch185 Train Loss: 0.0005607830910015799
Epoch185 Val Loss: 0.0007318002177949636


Epoch186 Train Loss: 0.0005645391405784093
Epoch186 Val Loss: 0.0007140311021087826


Epoch187 Train Loss: 0.000553047885418332
Epoch187 Val Loss: 0.00073397086076782


Epoch188 Train Loss: 0.0005581672113515108
Epoch188 Val Loss: 0.0007412392788410815


Epoch189 Train Loss: 0.0005573893508143805
Epoch189 Val Loss: 0.000716945261980391


Epoch190 Train Loss: 0.0005560938719779764
Epoch190 Val Loss: 0.0007215571689158089


Epoch191 Train Loss: 0.0005504459922428886
Epoch191 Val Loss: 0.0007342618702369716


Epoch192 Train Loss: 0.0005533216059522275
Epoch192 Val Loss: 0.0007333301243339131


Epoch193 Train Loss: 0.0005495701868958149
Epoch193 Val Loss: 0.0007248345409104004


Epoch194 Train Loss: 0.0005552070642261816
Epoch194 Val Loss: 0.0007220064087406448


Epoch195 Train Loss: 0.0005487279216935182
Epoch195 Val Loss: 0.00073302589474695


Epoch196 Train Loss: 0.000555812242106323
Epoch196 Val Loss: 0.0007265978670717071


Epoch197 Train Loss: 0.0005509100708326807
Epoch197 Val Loss: 0.0007305765053323606


Epoch198 Train Loss: 0.0005565022409611531
Epoch198 Val Loss: 0.0007252012967219151


Epoch199 Train Loss: 0.0005550931792299348
Epoch199 Val Loss: 0.0007303131974948882


Epoch200 Train Loss: 0.0005539040414933027
Epoch200 Val Loss: 0.0007208598132229291


Saved plots
